详情链接,缩略图,楼盘名称,楼盘地址,户型,楼盘状态,楼盘标签,楼盘价格
https://wx.fang.anjuke.com/loupan/251199.html,https://pic4.ajkimg.com/display/xinfang/c6c4d5f749143c349868e7e84832f600/180x135m.jpg,华府天地尊园,[ 滨湖 太湖 ] 观顺道，近方庙路,"['3室', '4室', '建筑面积：88.25-144㎡']","['售罄', '住宅']","['装修交付', '小型社区', '购物中心', '便利店']",均价26000元/㎡
https://wx.fang.anjuke.com/loupan/416780.html,https://pic4.ajkimg.com/display/xinfang/a3270019d5ac26d6fdc8d19bb546e8c3/180x135m.jpg,中锐琅石名筑,[ 滨湖 太湖 ] 信成道与闪溪河交汇处,"['别墅', '建筑面积：117-187㎡']","['售罄', '别墅']","['项目在建', '医院', '学校', '银行']",均价24000元/㎡
https://wx.fang.anjuke.com/loupan/240523.html,https://pic4.ajkimg.com/display/xinfang/af2d8f650e3f04894ebfc6e3098c3e00/180x135m.jpg,碧桂园梅公馆,"[ 新吴 梅村 ] 新韵北路,近锡贤路","['3室', '4室', '别墅', '建筑面积：99-195㎡']","['售罄', '别墅']","['项目在建', '装修交付', '品牌开发商', '低容积']",总价220万元/套
https://wx.fang.anjuke.com/loupan/252674.html,https://pic4.ajkimg.com/display/xinfang/29eef646749a2470444e076d396e93f4/180x135m.jpg,红星紫郡,[ 梁溪 崇安 ] 锡沪路华夏家居港对面（地铁2号线广益...,"['别墅', '建筑面积：137-141㎡']","['售罄', '别墅']","['项目在建', '品牌开发商', '小型社区', '购物中心']",售价待定周边均价17300元/m²
https://wx.fang.anjuke.com/loupan/251979.html,https://pic4.ajkimg.com/display/xinfang/fb8f2c4ea164d8bc90841d4a363a6a12/180x135m.jpg,领秀琥珀澜湾,[ 新吴 新安 ] 华谊路与具区路交叉口东北角,"['2室', '3室', '4室', '建筑面积：85-129㎡']","['售罄', '住宅']","['小型社区', '学校', '南北通透', '厨卫全明']",售价待定周边均价15333元/m²
https://wx.fang.anjuke.com/loupan/239785.html,https://pic4.ajkimg.com/display/xinfang/96eab095113be594428abbfd3706757b/180x135m.jpg,无锡碧桂园,[ 锡山 锡东 ] 锡东高铁站商务区新华路北、润锡路东，...,"['2室', '3室', '4室', '5室', '别墅', '建筑面积：84-335.7㎡']","['售罄', '别墅']","['项目在建', '品牌开发商', '低容积', '高绿化率']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/414919.html,https://pic4.ajkimg.com/display/xinfang/7dcf93f1aacee15574fea9fb926a0ada/180x135m.jpg,中梁首府壹号,"[ 锡山 锡东 ] 新华路,近兴越路","['3室', '4室', '建筑面积：89-139㎡']","['售罄', '住宅']","['项目在建', '小型社区', '南北通透', '三房朝南']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/264021.html,https://pic4.ajkimg.com/display/xinfang/df5fe1272afb07e834a5e5a9934d7b0a/180x135m.jpg,新城金郡,[ 新吴 旺庄 ] 江华路与春华路交汇处（新之城乐购超市...,"['3室', '4室', '建筑面积：89-115㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '小型社区']",均价14000元/㎡
https://wx.fang.anjuke.com/loupan/383733.html,https://pic4.ajkimg.com/display/xinfang/462e82a6a40a0837e717b97400fa6585/180x135m.jpg,梦享城,[ 惠山 堰桥 ] 经济开发区政和大道与智慧路交叉口东北...,"['商住', '建筑面积：36-63㎡']","['售罄', '商住']","['loft', '小型社区', '便利店']",均价7000元/㎡
https://wx.fang.anjuke.com/loupan/239613.html,https://pic4.ajkimg.com/display/xinfang/c05033bd0c63add5c21d58566907bf69/180x135m.jpg,绿城玉兰花园,[ 滨湖 太湖 ] 高浪路与立信大道的交汇处(金匮公园西...,"['2室', '3室', '4室', '5室', '商住', '建筑面积：46-268㎡']","['售罄', '商住']","['项目在建', '品牌开发商', '高绿化率', '大型社区']",售价待定周边均价20812元/m²
https://wx.fang.anjuke.com/loupan/251196.html,https://pic4.ajkimg.com/display/xinfang/7bb9f146f180d3289e38a883daf3c8d3/180x135m.jpg,雅居乐中央府,[ 滨湖 太湖 ] 观山路与贡湖大道交口处东南侧,"['3室', '4室', '建筑面积：129-420㎡']","['售罄', '住宅']","['项目在建', '大平层', '高绿化率', '大型社区']",均价16500元/㎡
https://wx.fang.anjuke.com/loupan/239574.html,https://pic1.ajkimg.com/display/xinfang/c20a3e0e73b5f58c507b594dcde4b0e6/180x135m.jpg,融侨观邸,[ 新吴 旺庄 ] 内环线东中央公园南侧（锡士路与江华路...,"['2室', '3室', '4室', '建筑面积：76.64-228㎡']","['售罄', '住宅']","['品牌开发商', '大型社区', '商业街', '公园']",售价待定周边均价11500元/m²
https://wx.fang.anjuke.com/loupan/415322.html,https://pic4.ajkimg.com/display/xinfang/6d958f96e97be4308603b82732470ebb/180x135m.jpg,华盛苑,"[ 新吴 江溪 ] 行创四路,近新光路","['2室', '3室', '商住', '建筑面积：45-96㎡']","['售罄', '住宅']","['今年交房', '项目在建', '小型社区', '车位充足']",售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/239736.html,https://pic4.ajkimg.com/display/xinfang/a032cf710585caa0ac060cceb334aa9b/180x135m.jpg,东渡海韵艺墅香颂湾,[ 惠山 玉祁 ] 唐平路22号,"['2室', '3室', '别墅', '建筑面积：87-300㎡']","['售罄', '住宅']","['项目在建', '购物中心', '南北通透', '厨卫全明']",均价6000元/㎡
https://wx.fang.anjuke.com/loupan/239888.html,https://pic4.ajkimg.com/display/xinfang/4793e605367f30062c82c16dc63179e8/180x135m.jpg,花半里,[ 新吴 梅村 ] 锡义路(锡义路与梅西路交界),"['2室', '3室', '建筑面积：99.45-233㎡']","['售罄', '住宅']","['大型社区', '车位充足', '人车分流', '医院']",售价待定周边均价13027元/m²
https://wx.fang.anjuke.com/loupan/240719.html,https://pic4.ajkimg.com/display/xinfang/4ed4c03fe75936de9e8a680252eaea9c/180x135m.jpg,银城京梁合,[ 梁溪 南长 ] 健康路与开源大桥交汇处向东120米（运...,"['2室', '3室', '4室', '别墅', '建筑面积：90-480㎡']","['售罄', '别墅']","['小型社区', '人车分流', '学校', '银行']",均价25000元/㎡
https://wx.fang.anjuke.com/loupan/250495.html,https://pic4.ajkimg.com/display/xinfang/d4218748c9f1918abd3a8f8b2fb90d94/180x135m.jpg,上海中心城开国际,[ 滨湖 太湖 ] 太湖大道1886号（隐秀路口）,"['商住', '建筑面积：63.38-116.1㎡']","['售罄', '商住']","['装修交付', '小型社区', '学校', '银行']",售价待定周边均价20420元/m²
https://wx.fang.anjuke.com/loupan/239683.html,https://pic4.ajkimg.com/display/xinfang/8228c15737369278b3ba7fe75b4df03d/180x135m.jpg,沁春园,[ 惠山 堰桥 ] 西漳天一新街8号（近凤翔路）,"['别墅', '建筑面积：245-287㎡']","['售罄', '别墅']","['低容积', '高绿化率', '大型社区', '医院']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/239722.html,https://pic4.ajkimg.com/display/xinfang/c53689a5ac4f40e12c601693f0d5ffed/180x135m.jpg,鸿墅,[ 惠山 堰桥 ] 惠源路789号（堰裕路南）,"['别墅', '建筑面积：160-424㎡']","['售罄', '住宅']","['低容积', '高绿化率', '大型社区', '全朝南']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/249244.html,https://pic4.ajkimg.com/display/xinfang/e3ef0a8b82fd06db28569c4fb0a5d5db/180x135m.jpg,建邦华悦氿峰,[ 宜兴 宜城 ] 学府路,"['2室', '3室', '4室', '建筑面积：118-185.53㎡']","['售罄', '住宅']","['今年交房', '项目在建', '品牌开发商', '低容积']",均价9000元/㎡
https://wx.fang.anjuke.com/loupan/411624.html,https://pic4.ajkimg.com/display/xinfang/2782a426b87f6dd0e0e04b67c4c63f3e/180x135m.jpg,万科海上传奇,[ 滨湖 太湖 ] 信成道和大通路交叉口东北侧,"['3室', '4室', '建筑面积：93-125㎡']","['售罄', '住宅']","['项目在建', '装修交付', '小型社区', '购物中心']",售价待定周边均价20569元/m²
https://wx.fang.anjuke.com/loupan/410920.html,https://pic4.ajkimg.com/display/xinfang/af9c27c43fe7942c7c0691cf3b75ad40/180x135m.jpg,月星国际,[ 梁溪 崇安 ] 广南路307号,"['商住', '建筑面积：60-82㎡']","['售罄', '商住']","['小型社区', '购物中心', '商业街', '学校']",均价7000元/㎡
https://wx.fang.anjuke.com/loupan/239662.html,https://pic4.ajkimg.com/display/xinfang/1648d2ec1283b621b3877a24e69a2fc0/180x135m.jpg,洛城水韵花园,[ 惠山 洛社 ] 洛城大道102号,"['3室', '4室', '建筑面积：128-170㎡']","['售罄', '住宅']","['小型社区', '银行', '南北通透', '厨卫全明']",售价待定周边均价13167元/m²
https://wx.fang.anjuke.com/loupan/239495.html,https://pic4.ajkimg.com/display/xinfang/91ce0a0d0f3848eb26bf0267aad74c0e/180x135m.jpg,盛世翡翠,[ 惠山 钱桥 ] 盛岸西路(盛岸西路与洛藕路交汇处),"['2室', '3室', '建筑面积：90-132㎡']","['售罄', '住宅']","['低容积', '小型社区', '车位充足', '银行']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/248060.html,https://pic4.ajkimg.com/display/xinfang/343746717872a6d2137dbbb0850b1665/180x135m.jpg,无锡太湖锦绣园,[ 滨湖 太湖 ] 渔港路111号（渔港路与望湖路交界处）,"['别墅', '建筑面积：449-501㎡']","['售罄', '别墅']","['高绿化率', '小型社区', '旅游地产', '学校']",总价3500万元/套
https://wx.fang.anjuke.com/loupan/412529.html,https://pic4.ajkimg.com/display/xinfang/dbddc34e31a8f659a7647b17bf3bb90e/180x135m.jpg,港悦华府,[ 锡山 东港 ] 锡港西路与兴港路交汇处,"['2室', '3室', '4室', '别墅', '建筑面积：87-261.8㎡']","['售罄', '别墅']","['今年交房', '项目在建', '低容积', '购物中心']",总价310万元/套
https://wx.fang.anjuke.com/loupan/239728.html,https://pic4.ajkimg.com/display/xinfang/b7542043cbf44bd4046ee3af25c9d1f3/180x135m.jpg,长安人家,[ 惠山 长安 ] 长安（长安社区内）,"['2室', '3室', '4室', '建筑面积：85.94-222㎡']","['售罄', '住宅']","['项目在建', '购物中心', '商业街', '医院']",均价6100元/㎡
https://wx.fang.anjuke.com/loupan/244867.html,https://pic4.ajkimg.com/display/xinfang/c437f2b75b74aaeff12a79778247fee3/180x135m.jpg,嘉盛维纳阳光,[ 惠山 堰桥 ] 金惠路，近锡澄路,"['2室', '3室', '建筑面积：80-144㎡']","['售罄', '住宅']","['小型社区', '医院', '银行', '便利店']",均价11000元/㎡
https://wx.fang.anjuke.com/loupan/252008.html,https://pic4.ajkimg.com/display/xinfang/66fcea81269c0be333d0cb84b8badb84/180x135m.jpg,洛城悦湖滙,[ 惠山 洛社 ] 洛社镇洛城大道102号,"['商住', '建筑面积：56-97㎡']","['售罄', '商住']","['项目在建', '公园', '医院', '学校']",售价待定周边均价13167元/m²
https://wx.fang.anjuke.com/loupan/414398.html,https://pic4.ajkimg.com/display/xinfang/73815e3a8c984dca8c2e42e2961a845a/180x135m.jpg,九龙仓时代上河,[ 梁溪 南长 ] 太湖大道与塘南路交汇处（祝大春故居旁...,"['商住', '建筑面积：51㎡']","['售罄', '商住']","['小型社区', '购物中心', '商业街', '医院']",售价待定周边均价18313元/m²
https://wx.fang.anjuke.com/loupan/250605.html,https://pic4.ajkimg.com/display/xinfang/04be6b8d9eaf6b221fb4ede79b9a3b62/180x135m.jpg,锡沪家艺中心,[ 梁溪 崇安 ] 锡沪东路2号（广益名品城旁）,"['商住', '建筑面积：55㎡']","['售罄', '商住']","['小型社区', '车位充足', '购物中心', '学校']",总价40万元/套
https://wx.fang.anjuke.com/loupan/239793.html,https://pic4.ajkimg.com/display/xinfang/0db78250624492ff00cfad333180d927/180x135m.jpg,鹅湖一号,[ 锡山 鹅湖 ] 锡甘公路西、新园路南、新杨路东,"['2室', '3室', '建筑面积：85-140㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '车位充足']",均价6800元/㎡
https://wx.fang.anjuke.com/loupan/239743.html,https://pic4.ajkimg.com/display/xinfang/e8690bfe615f3bca81a3031c35288eda/180x135m.jpg,金桂尚苑,[ 梁溪 南长 ] 太湖大道以北、金星路以南（运河西路以...,"['2室', '3室', '4室', '5室', '建筑面积：93-267㎡']","['售罄', '住宅']","['项目在建', '高绿化率', '小型社区', '人车分流']",均价15000元/㎡
https://wx.fang.anjuke.com/loupan/412273.html,https://pic4.ajkimg.com/display/xinfang/d167bcc4743bf1136b5808654a7dd083/180x135m.jpg,华仁凤凰郡,[ 锡山 安镇 ] 锡沪路与春风路交汇处,"['2室', '3室', '4室', '建筑面积：81-138㎡']","['售罄', '住宅']","['项目在建', '小型社区', '学校', '银行']",均价13500元/㎡
https://wx.fang.anjuke.com/loupan/248619.html,https://pic4.ajkimg.com/display/xinfang/bc4fdcec6f620dc9d94cdcbf00adff1d/180x135m.jpg,荣御华府,[ 滨湖 河埒 ] 梁溪路与青山西路交汇处,"['2室', '3室', '4室', '别墅', '建筑面积：89-260㎡']","['售罄', '别墅']","['项目在建', '低容积', '旅游地产', '医院']",售价待定周边均价20125元/m²
https://wx.fang.anjuke.com/loupan/244873.html,https://pic4.ajkimg.com/display/xinfang/5878819aaf8a1fbbb1c16fc5087f35b1/180x135m.jpg,灵山元一天邑,[ 滨湖 马山 ] 国家旅游度假区七里风光堤99号（灵山胜...,"['商住', '别墅', '建筑面积：54-563㎡']","['售罄', '别墅']","['旅游地产', '南北通透', '大户型', '主卧套房']",总价400万元/套起
https://wx.fang.anjuke.com/loupan/250655.html,https://pic4.ajkimg.com/display/xinfang/61ae730a0cd648473acd369cec661ce6/180x135m.jpg,瑞港商业广场,[ 新吴 硕放 ] 通祥路77号（通祥路与盈发路交汇处）,"['商住', '建筑面积：36.12-63.98㎡']","['售罄', '商住']","['装修交付', '小型社区', '购物中心', '医院']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/409245.html,https://pic4.ajkimg.com/display/xinfang/70e52582142f3ca02495decbaa6adeff/180x135m.jpg,海岸城八方汇,[ 滨湖 太湖 ] 立信大道与和畅路（原方庙路）交汇处,['建筑面积：100㎡'],"['售罄', '店铺']",[],均价30000元/㎡
https://wx.fang.anjuke.com/loupan/418032.html,https://pic4.ajkimg.com/display/xinfang/41cbfefaa4eddabddb3b4fe0b2c9b172/180x135m.jpg,绿地悦澜湾,[ 惠山 堰桥 ] 惠山大道与华惠路交汇处,"['3室', '4室', '建筑面积：90-142㎡']","['售罄', '住宅']","['项目在建', '小型社区', '南北通透', '厨卫全明']",均价10500元/㎡
https://wx.fang.anjuke.com/loupan/413468.html,https://pic4.ajkimg.com/display/xinfang/196b2dd3091f1e7a3103178e4c67af61/180x135m.jpg,新联钢大厦,[ 梁溪 崇安 ] 广瑞路1288号（江海路与广瑞路交汇处）,['建筑面积：41000㎡'],"['售罄', '办公楼']","['车位充足', '医院', '学校', '银行']",最低6200元/㎡起
https://wx.fang.anjuke.com/loupan/416170.html,https://pic4.ajkimg.com/display/xinfang/545716d4c07088b04cc7630234a6adc6/180x135m.jpg,红豆国际广场,[ 梁溪 崇安 ] 中山路531号（胜利门广场西侧）,"['商住', '建筑面积：56.48-141.47㎡']","['售罄', '商住']","['装修交付', '小型社区', '车位充足', '购物中心']",均价23000元/㎡
https://wx.fang.anjuke.com/loupan/239610.html,https://pic4.ajkimg.com/display/xinfang/080055c13697e510fa13d65adc819c19/180x135m.jpg,清扬御庭,[ 梁溪 南长 ] 清扬路208号,"['1室', '2室', '3室', '4室', '建筑面积：58-187㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '医院', '学校']",售价待定周边均价17967元/m²
https://wx.fang.anjuke.com/loupan/239581.html,https://pic4.ajkimg.com/display/xinfang/d85b5611ebba1cd07a718e8bcd4c3a32/180x135m.jpg,金科米兰米兰,[ 新吴 江溪 ] 商务核心区江溪路28号，金城东路与锡士...,"['2室', '3室', '4室', '建筑面积：93.05-190㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '高绿化率', '大型社区']",售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/239660.html,https://pic4.ajkimg.com/display/xinfang/3e5cc2e60ed23ba420edc1508842daf0/180x135m.jpg,容庄,[ 滨湖 马山 ] 山水西路三国城向南1000米（幸福水库旁...,"['别墅', '建筑面积：290-575㎡']","['售罄', '住宅']","['低容积', '高绿化率', '旅游地产', '南北通透']",售价待定周边均价24367元/m²
https://wx.fang.anjuke.com/loupan/252192.html,https://pic4.ajkimg.com/display/xinfang/176bb2c36c5752d261418283c21521e2/180x135m.jpg,融科玖玖派,[ 滨湖 太湖 ] 无锡市滨湖区五湖大道和观山路交界处（...,"['2室', '3室', '建筑面积：79-142㎡']","['售罄', '住宅']","['项目在建', '大型社区', '商业街', '医院']",售价待定周边均价20812元/m²
https://wx.fang.anjuke.com/loupan/239645.html,https://pic4.ajkimg.com/display/xinfang/09cdedb905f6a720e5d8d19dcf17dd40/180x135m.jpg,融创熙园,[ 滨湖 蠡湖 ] 蠡湖大道(蠡湖大道与高浪路交汇处),"['2室', '3室', '4室', '建筑面积：89-188㎡']","['售罄', '住宅']","['项目在建', '装修交付', '低容积', '高绿化率']",售价待定周边均价27833元/m²
https://wx.fang.anjuke.com/loupan/249083.html,https://pic4.ajkimg.com/display/xinfang/d2216813d2d041c2322904b688c63d39/180x135m.jpg,长江国际二期,[ 新吴 江溪 ] 前卫路以东、江海路以西、江溪路以北,"['2室', '3室', '4室', '建筑面积：87-142㎡']","['售罄', '住宅']","['项目在建', '装修交付', '低容积', '高绿化率']",均价10000元/㎡
https://wx.fang.anjuke.com/loupan/239593.html,https://pic4.ajkimg.com/display/xinfang/400de9c3eb102c22a2a8d1803ebf5462/180x135m.jpg,中富美林湖四期,[ 惠山 钱桥 ] 锡陆路与新业大道交汇处,"['2室', '3室', '4室', '5室', '6室', '商住', '建筑面积：89.58-350.82㎡']","['售罄', '住宅']","['大型社区', '医院', '银行', '南北通透']",售价待定周边均价16333元/m²
https://wx.fang.anjuke.com/loupan/239553.html,https://pic4.ajkimg.com/display/xinfang/c2d5be551a93dcd205a23b52b0a787be/180x135m.jpg,国信观湖湾,[ 新吴 新安 ] 具区路与净慧西道交汇处向南50米,"['2室', '3室', '4室', '建筑面积：88-157㎡']","['售罄', '住宅']","['品牌开发商', '小型社区', '学校', '便利店']",均价9800元/㎡
